step,operator_id,archetype,structural_risk,ai_confidence,ai_correctness,operator_trust,operator_decision
2,OP-010,algorithm_averse,0.7294411706965408,0.4529607048319761,True,0.482505,accept
2,OP-011,algorithm_averse,0.5936642460392165,0.22065390087151032,True,0.482505,accept
2,OP-012,algorithm_averse,0.6004796677241938,0.21414794096484188,True,0.482505,accept
2,OP-013,algorithm_averse,0.6209548844175768,0.2761345930291421,True,0.482505,reject
2,OP-014,automation_biased,0.6555825948148545,0.30837817900747583,True,0.8555,accept
2,OP-015,automation_biased,0.627406511256229,0.25638177103761783,True,0.8096,accept
2,OP-016,automation_biased,0.5804543816674055,0.057074979084298344,True,0.8555,accept
2,OP-017,automation_biased,0.6993851241878102,0.42902531767859403,True,0.8555,accept
2,OP-018,automation_biased,0.5635587454166461,0.22369250698037968,True,0.8555,accept
2,OP-019,automation_biased,0.7295952425405896,0.3889150391794915,True,0.8555,accept
2,OP-020,automation_biased,0.6902925680961102,0.45947148074657795,True,0.8555,accept
2,OP-021,automation_biased,0.5698076063846917,0.11027545620463718,True,0.8555,reject
2,OP-022,automation_biased,0.5393946021151986,0.0,True,0.8555,accept
2,OP-023,automation_biased,0.5398191729740072,0.01908113298920839,True,0.8555,accept
2,OP-024,automation_biased,0.6449569862444458,0.2531429966783854,True,0.8555,accept
2,OP-025,automation_biased,0.6593435194067754,0.317891542009854,True,0.8555,accept
2,OP-026,automation_biased,0.5218496549249287,0.07105200666366246,True,0.8555,accept
2,OP-027,calibrated_professional,0.6639725112420488,0.27483779667875957,True,0.5950000000000001,reject
2,OP-028,calibrated_professional,0.6731611143525004,0.3402603872194297,True,0.5950000000000001,accept
2,OP-029,calibrated_professional,0.5461073516837294,0.048777238500527904,True,0.5950000000000001,accept
2,OP-030,calibrated_professional,0.6464812743191081,0.22485712134171837,True,0.5950000000000001,reject
2,OP-031,calibrated_professional,0.7151752744897553,0.42291549827516,True,0.5950000000000001,accept
2,OP-032,calibrated_professional,0.45928261610326654,0.052444154939253806,True,0.5950000000000001,reject
2,OP-033,calibrated_professional,0.6151081230602786,0.24428625436124746,True,0.5950000000000001,accept
2,OP-034,calibrated_professional,0.5679083671627504,0.09363101587617212,True,0.5950000000000001,accept
2,OP-035,calibrated_professional,0.6913755845443513,0.3591792657261425,True,0.5950000000000001,accept
2,OP-036,calibrated_professional,0.6255817722309843,0.20030351773993185,True,0.49500000000000005,accept
2,OP-037,calibrated_professional,0.6723500528383879,0.355635470093889,True,0.5950000000000001,accept
2,OP-038,calibrated_professional,0.6290397405824486,0.19789725929665397,True,0.5950000000000001,accept
2,OP-039,conservative_skeptic,0.67116682314474,0.2915997658318756,True,0.36824999999999997,accept
2,OP-040,conservative_skeptic,0.6070782192799328,0.2203113680150609,False,0.36824999999999997,accept
2,OP-041,conservative_skeptic,0.5731129663918565,0.11083855468953631,True,0.36824999999999997,accept
2,OP-042,conservative_skeptic,0.5837207099018062,0.10845820888465338,True,0.36824999999999997,accept
2,OP-043,conservative_skeptic,0.5782874264929758,0.12972295178822185,True,0.26799999999999996,reject
2,OP-044,conservative_skeptic,0.6971793971779979,0.29732124565826795,True,0.36824999999999997,accept
2,OP-045,conservative_skeptic,0.5794133708196538,0.13871001376673547,True,0.36824999999999997,accept
2,OP-046,conservative_skeptic,0.6530151206335457,0.2575123690819126,True,0.36824999999999997,accept
2,OP-047,conservative_skeptic,0.6631462347384942,0.24596678388427395,True,0.36824999999999997,accept
2,OP-048,conservative_skeptic,0.5697458064348329,0.16628557686036072,True,0.36824999999999997,accept
2,OP-049,conservative_skeptic,0.7451871180914189,0.40159771721197585,False,0.26799999999999996,accept
2,OP-050,conservative_skeptic,0.6363559263186764,0.24775790753037324,True,0.278,accept
3,OP-001,algorithm_averse,0.5721391192071282,0.12506451674448213,True,0.49802985,accept
3,OP-002,algorithm_averse,0.6334281867373781,0.24180795094920932,True,0.49802985,accept
3,OP-003,algorithm_averse,0.6418569618476153,0.3074525960693167,True,0.49802985,accept
3,OP-004,algorithm_averse,0.575226500900481,0.13244544300686945,True,0.49802985,accept
3,OP-005,algorithm_averse,0.5239081640475843,0.0036260378445927277,True,0.36937875000000003,reject
3,OP-006,algorithm_averse,0.6190862099864499,0.2550008683237578,True,0.49802985,accept
3,OP-007,algorithm_averse,0.7588124321212407,0.5451398793885078,True,0.49802985,accept
3,OP-008,algorithm_averse,0.5598306957340763,0.11445202078730521,False,0.49802985,reject
3,OP-009,algorithm_averse,0.569053574875178,0.11775175314236924,True,0.49802985,accept
3,OP-010,algorithm_averse,0.621200408855348,0.2049023269314756,True,0.49802985,accept
3,OP-011,algorithm_averse,0.6548464965730737,0.26641291531762284,True,0.49802985,reject
3,OP-012,algorithm_averse,0.5689356270013886,0.16253917841777413,True,0.49802985,accept
3,OP-013,algorithm_averse,0.6765471623840262,0.3154888080162842,True,0.49802985,accept
3,OP-014,automation_biased,0.5679355993921873,0.1433147512529059,True,0.877175,accept
3,OP-015,automation_biased,0.5877023542987926,0.13295302584425506,True,0.83816,accept
3,OP-016,automation_biased,0.6790974595669916,0.4144263286414572,True,0.877175,accept
3,OP-017,automation_biased,0.5764725944291361,0.12535994264015196,True,0.877175,accept
3,OP-018,automation_biased,0.6408690896631697,0.24074784548815173,True,0.877175,accept
3,OP-019,automation_biased,0.5886439126591082,0.14042214053749794,True,0.877175,accept
3,OP-020,automation_biased,0.7153450422843075,0.4391887568906997,True,0.877175,accept
3,OP-021,automation_biased,0.7129026550584303,0.49318156790075146,True,0.877175,accept
3,OP-022,automation_biased,0.6286083021263718,0.21692420918959004,True,0.877175,accept
3,OP-023,automation_biased,0.4985913281233183,0.0,True,0.877175,accept
3,OP-024,automation_biased,0.8433150019781973,0.7608223428338541,True,0.877175,accept
3,OP-025,automation_biased,0.5765147125549176,0.1676019332174183,False,0.877175,accept
3,OP-026,automation_biased,0.701181326604952,0.415230439037436,True,0.877175,accept
3,OP-027,calibrated_professional,0.5958836293175837,0.1960606942903217,True,0.6355000000000001,accept
3,OP-028,calibrated_professional,0.5680368389531811,0.1397672564408612,True,0.6355000000000001,accept
3,OP-029,calibrated_professional,0.5841037838418841,0.0875334368944709,True,0.6355000000000001,accept
3,OP-030,calibrated_professional,0.558795432137042,0.03454105014219706,True,0.6355000000000001,accept
3,OP-031,calibrated_professional,0.6398940608344268,0.34571866818861474,True,0.6355000000000001,accept
3,OP-032,calibrated_professional,0.6720852986450147,0.3293596783231863,True,0.6355000000000001,accept
3,OP-033,calibrated_professional,0.6299019475836517,0.23844535224645919,True,0.6355000000000001,accept
3,OP-034,calibrated_professional,0.6879901108508593,0.38404394768342154,True,0.6355000000000001,accept
3,OP-035,calibrated_professional,0.6123155698891529,0.18918675739163981,True,0.6355000000000001,accept
3,OP-036,calibrated_professional,0.5666140716640818,0.07625203301142383,True,0.5455000000000001,accept
3,OP-037,calibrated_professional,0.6561366558714358,0.2093133473956592,True,0.6355000000000001,accept
3,OP-038,calibrated_professional,0.5790958567693794,0.1328413937978303,True,0.6355000000000001,accept
3,OP-039,conservative_skeptic,0.5654233530554658,0.17638354485235244,True,0.39983749999999996,accept
3,OP-040,conservative_skeptic,0.6227328760212161,0.2468300549534437,True,0.2946,accept
3,OP-041,conservative_skeptic,0.6707143673758742,0.3237661845632455,True,0.39983749999999996,accept
3,OP-042,conservative_skeptic,0.6997003883717143,0.31453050218170797,True,0.39983749999999996,accept
3,OP-043,conservative_skeptic,0.5585557178721607,0.14971366596527164,True,0.3046,accept
3,OP-044,conservative_skeptic,0.6078751778230044,0.13987606339219621,True,0.39983749999999996,accept
3,OP-045,conservative_skeptic,0.706649631974649,0.37586289671181705,True,0.39983749999999996,accept
3,OP-046,conservative_skeptic,0.5261709125764015,0.0037091928640443916,True,0.39983749999999996,accept
3,OP-047,conservative_skeptic,0.5141596647303589,0.048364467366300054,True,0.39983749999999996,reject
3,OP-048,conservative_skeptic,0.5962490403163986,0.17945106297675611,True,0.39983749999999996,accept
3,OP-049,conservative_skeptic,0.6198562506002959,0.24051946695262189,True,0.21439999999999998,accept
3,OP-050,conservative_skeptic,0.6685275346203019,0.32988551370827945,True,0.31410000000000005,accept
4,OP-001,algorithm_averse,0.5970466963066134,0.1307370282990804,True,0.5130889545,reject
4,OP-002,algorithm_averse,0.55151387051379,0.06954769517548995,True,0.5130889545,accept
4,OP-003,algorithm_averse,0.6602655709032,0.29820457001268874,True,0.5130889545,accept
4,OP-004,algorithm_averse,0.6347610841682927,0.23787102337756047,True,0.5130889545,reject
4,OP-005,algorithm_averse,0.6295569612922922,0.20443349082702894,True,0.38829738750000004,reject
4,OP-006,algorithm_averse,0.49587452911496266,0.0,True,0.5130889545,accept
4,OP-007,algorithm_averse,0.7288366277670163,0.45471789440917204,True,0.5130889545,accept
4,OP-008,algorithm_averse,0.5320212101570277,0.011834197356158482,True,0.3735223875,reject
4,OP-009,algorithm_averse,0.6967401023213512,0.3572886796035479,True,0.5130889545,accept
4,OP-010,algorithm_averse,0.5148765125241203,0.0,True,0.5130889545,accept
4,OP-011,algorithm_averse,0.5961029287465517,0.18673981267783965,True,0.5130889545,accept
4,OP-012,algorithm_averse,0.5877161622498563,0.20447377390376817,True,0.5130889545,accept
4,OP-013,algorithm_averse,0.6622194498220997,0.28811001148615406,True,0.5130889545,accept
4,OP-014,automation_biased,0.5855014147823004,0.15646307548236355,True,0.89559875,accept
4,OP-015,automation_biased,0.5585816337656907,0.08336565437796126,True,0.862436,accept
4,OP-016,automation_biased,0.7195507282301762,0.4604681606593934,True,0.89559875,accept
4,OP-017,automation_biased,0.7184370253674833,0.42893993437250755,False,0.89559875,accept
4,OP-018,automation_biased,0.7372730698782328,0.3984775625917635,True,0.89559875,accept
4,OP-019,automation_biased,0.7525977495102436,0.4861951371242608,True,0.89559875,reject
4,OP-020,automation_biased,0.6121485866478252,0.1967109569305383,True,0.89559875,accept
4,OP-021,automation_biased,0.614094523408695,0.16127325084434638,True,0.89559875,accept
4,OP-022,automation_biased,0.7597095363287918,0.4767275800082639,True,0.89559875,accept
4,OP-023,automation_biased,0.6886017435361614,0.4360215213542128,True,0.89559875,accept
4,OP-024,automation_biased,0.6021280268626007,0.22848514813742574,True,0.89559875,reject
4,OP-025,automation_biased,0.6399832260085297,0.32928899999383743,True,0.85085975,accept
4,OP-026,automation_biased,0.6515669760956356,0.3367574380514738,True,0.89559875,accept
4,OP-027,calibrated_professional,0.6827878996671461,0.3749911048435227,True,0.67195,accept
4,OP-028,calibrated_professional,0.7171814539858675,0.40823785029750725,True,0.67195,accept
4,OP-029,calibrated_professional,0.7710967064231719,0.5614667130473726,True,0.67195,accept
4,OP-030,calibrated_professional,0.6735441311088753,0.44772451128620117,True,0.67195,accept
4,OP-031,calibrated_professional,0.581157477823512,0.1906853085176805,True,0.67195,accept
4,OP-032,calibrated_professional,0.7069469263203846,0.3360666457080962,True,0.67195,accept
4,OP-033,calibrated_professional,0.5304303344757754,0.0,True,0.67195,accept
4,OP-034,calibrated_professional,0.6295928709838912,0.16944190920303687,False,0.67195,accept
4,OP-035,calibrated_professional,0.5872324971266725,0.1337860646601814,False,0.67195,accept
4,OP-036,calibrated_professional,0.7265559894540035,0.3927341359900854,False,0.5909500000000001,accept
4,OP-037,calibrated_professional,0.5370472838637305,0.0,True,0.67195,accept
4,OP-038,calibrated_professional,0.7864859661041058,0.5693092994376774,True,0.67195,accept
4,OP-039,conservative_skeptic,0.5816783334917102,0.1911110889516032,True,0.42984562499999995,accept
4,OP-040,conservative_skeptic,0.5716444458002069,0.10188008096097101,True,0.32987,reject
4,OP-041,conservative_skeptic,0.7182695811323003,0.4616125957553184,True,0.42984562499999995,accept
4,OP-042,conservative_skeptic,0.5833201593536584,0.17538179428735456,True,0.42984562499999995,accept
4,OP-043,conservative_skeptic,0.5945508054570234,0.15136485081541484,False,0.33937,reject
4,OP-044,conservative_skeptic,0.5655791855407822,0.13543247263233116,True,0.42984562499999995,accept
4,OP-045,conservative_skeptic,0.5584148407545133,0.10928625120764772,True,0.42984562499999995,accept
4,OP-046,conservative_skeptic,0.625583716394328,0.27452594462068386,True,0.42984562499999995,accept
4,OP-047,conservative_skeptic,0.6074018205446684,0.24308504845099976,True,0.42984562499999995,accept
4,OP-048,conservative_skeptic,0.5820769472453261,0.13054317642447785,True,0.42984562499999995,accept
4,OP-049,conservative_skeptic,0.5699238991431211,0.14591816564035134,True,0.25368,accept
4,OP-050,conservative_skeptic,0.6127618684833118,0.2977909258907743,True,0.34839500000000007,accept
5,OP-001,algorithm_averse,0.6244315756126693,0.21377110616358544,True,0.5276962858650001,accept
5,OP-002,algorithm_averse,0.5859496080710414,0.13992074656507023,True,0.5276962858650001,accept
5,OP-003,algorithm_averse,0.6744019198541755,0.32457603254115347,True,0.5276962858650001,accept
5,OP-004,algorithm_averse,0.6365027155788547,0.2789028740700698,True,0.5276962858650001,accept
5,OP-005,algorithm_averse,0.528894865801091,0.03212273874767467,True,0.40664846587500003,accept
5,OP-006,algorithm_averse,0.5660279113694741,0.18141863335230488,True,0.5276962858650001,accept
5,OP-007,algorithm_averse,0.6425801547710537,0.1721519271358986,True,0.5276962858650001,reject
5,OP-008,algorithm_averse,0.6424617643771808,0.2599597014597239,True,0.392316715875,accept
5,OP-009,algorithm_averse,0.6865578228250954,0.3869136204342891,True,0.5276962858650001,accept
5,OP-010,algorithm_averse,0.6261897351537247,0.30360102066696387,True,0.5276962858650001,reject
5,OP-011,algorithm_averse,0.7011017860788977,0.4299611917869251,True,0.5276962858650001,accept
5,OP-012,algorithm_averse,0.5182236993337234,0.06986759196170499,True,0.5276962858650001,accept
5,OP-013,algorithm_averse,0.6109789258211216,0.16028239553857151,True,0.5276962858650001,accept
5,OP-014,automation_biased,0.5414312869850352,0.1600309804064472,True,0.9112589375,accept
5,OP-015,automation_biased,0.6810706667793445,0.3310788033910078,True,0.8830705999999999,accept
5,OP-016,automation_biased,0.6274040851208833,0.3055775206180814,True,0.9112589375,accept
5,OP-017,automation_biased,0.6329560707244781,0.2379106652490543,False,0.8687307875,accept
5,OP-018,automation_biased,0.5445244847172362,0.004045467837490643,True,0.9112589375,reject
5,OP-019,automation_biased,0.653246236835068,0.35798975258352217,True,0.9112589375,accept
5,OP-020,automation_biased,0.6443613159744859,0.26391966482924367,True,0.9112589375,accept
5,OP-021,automation_biased,0.6656412830567625,0.19837010322924997,True,0.9112589375,accept
5,OP-022,automation_biased,0.699578559042515,0.36843567552034995,True,0.9112589375,accept
5,OP-023,automation_biased,0.5622184277148536,0.19862334680128552,True,0.9112589375,accept
5,OP-024,automation_biased,0.660763535471436,0.31485379987206524,False,0.9112589375,accept
5,OP-025,automation_biased,0.6107606476148113,0.22592986728294137,True,0.8732307875,accept
5,OP-026,automation_biased,0.6219495214410884,0.3139853801750796,True,0.9112589375,accept
5,OP-027,calibrated_professional,0.7082556071314907,0.47324012004967253,True,0.704755,accept
5,OP-028,calibrated_professional,0.5647490291273298,0.21839175191669122,True,0.704755,accept
5,OP-029,calibrated_professional,0.6245839677342848,0.28897748078747204,True,0.704755,accept
5,OP-030,calibrated_professional,0.7098184282204062,0.44252672920432873,True,0.704755,accept
5,OP-031,calibrated_professional,0.6800855216902325,0.388070752104577,False,0.704755,accept
5,OP-032,calibrated_professional,0.6125809206177121,0.2309963015202026,True,0.704755,accept
5,OP-033,calibrated_professional,0.5731774489534883,0.1999304710071551,True,0.704755,accept
5,OP-034,calibrated_professional,0.6548347505617365,0.36798271943037647,True,0.604755,accept
5,OP-035,calibrated_professional,0.6388712331654892,0.2634623222581537,True,0.604755,accept
5,OP-036,calibrated_professional,0.6189150026501258,0.18234187137323637,True,0.5318550000000001,accept
5,OP-037,calibrated_professional,0.6452921717947216,0.26983649146690947,True,0.704755,accept
5,OP-038,calibrated_professional,0.6260576093904745,0.15824515283349452,True,0.704755,accept
5,OP-039,conservative_skeptic,0.6090497645902129,0.21271724206655732,True,0.45835334375,accept
5,OP-040,conservative_skeptic,0.7486062851070152,0.492272850989661,True,0.3633765,accept
5,OP-041,conservative_skeptic,0.5040081764901562,0.0,True,0.45835334375,reject
5,OP-042,conservative_skeptic,0.5278112420797493,0.0,True,0.45835334375,accept
5,OP-043,conservative_skeptic,0.5868235685268492,0.08395930352816013,True,0.271496,accept
5,OP-044,conservative_skeptic,0.5249239814144332,0.017231515236290657,True,0.45835334375,reject
5,OP-045,conservative_skeptic,0.5784564682617934,0.13405412026104838,True,0.45835334375,accept
5,OP-046,conservative_skeptic,0.600513508284205,0.28521632325941493,False,0.45835334375,accept
5,OP-047,conservative_skeptic,0.533531174292137,0.12254904578289486,True,0.45835334375,accept
5,OP-048,conservative_skeptic,0.6596185349922221,0.31826025239798234,True,0.45835334375,accept
5,OP-049,conservative_skeptic,0.5400940018204375,0.11313374870193504,True,0.29099600000000003,reject
5,OP-050,conservative_skeptic,0.6273541514511508,0.3479534210244187,True,0.38097525000000004,accept
6,OP-001,algorithm_averse,0.5275821332473245,0.1504836076462632,True,0.54186539728905,accept
6,OP-002,algorithm_averse,0.6240735373526198,0.22012894287298956,True,0.54186539728905,accept
6,OP-003,algorithm_averse,0.6739735104327601,0.2942823236683176,True,0.54186539728905,reject
6,OP-004,algorithm_averse,0.6950373952231634,0.3495013791048075,False,0.54186539728905,accept
6,OP-005,algorithm_averse,0.7349095917421491,0.48626752934184647,True,0.42444901189875,accept
6,OP-006,algorithm_averse,0.6337837234084756,0.3373733115426472,True,0.54186539728905,reject
6,OP-007,algorithm_averse,0.7173009376276808,0.5708445236508082,True,0.54186539728905,accept
6,OP-008,algorithm_averse,0.5955490111593457,0.20690002336277422,True,0.41054721439874997,accept
6,OP-009,algorithm_averse,0.6318538909771848,0.3445766496207704,True,0.54186539728905,accept
6,OP-010,algorithm_averse,0.573602007292029,0.21766789784198948,True,0.54186539728905,accept
6,OP-011,algorithm_averse,0.6471285982142929,0.26165162180230894,True,0.54186539728905,reject
6,OP-012,algorithm_averse,0.6180714593468469,0.2247018838325638,True,0.54186539728905,accept
6,OP-013,algorithm_averse,0.6974806161016941,0.3461053588229382,True,0.54186539728905,accept
6,OP-014,automation_biased,0.6498227121790112,0.2799012312044709,True,0.924570096875,accept
6,OP-015,automation_biased,0.5464856901891575,0.13907275526110588,True,0.90061001,accept
6,OP-016,automation_biased,0.6061570487970458,0.28571052984841766,True,0.924570096875,accept
6,OP-017,automation_biased,0.636224275291951,0.17028712659868722,True,0.842668863875,accept
